Open Date,Close Date,Symbol,Action,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
09/02/2025 10:52,09/03/2025 18:25,GBPUSD,Sell,1.34161,1.34474,0.0000,0.0000,-31.3,-40.69,-1.18,"{68801373}                 [sl]",01:07:33:15,62.5,19h 43m,85.8,0.57,54.5,70.85000000000001,-31.3,-40.690000000000005,63.5,0.0,-85.80,-111.54
09/03/2025 10:18,09/03/2025 11:00,GBPUSD,Sell,1.33408,1.33710,0.0000,0.0000,-30.2,-39.26,-1.13,"{68850756}                 [sl]",00:00:41:36,,,,,,,,,,,,
09/03/2025 10:18,09/03/2025 10:48,USDJPY,Buy,148.93100,148.72400,0.0000,0.0000,-20.7,-18.09,-0.52,"{68851215}                     ",00:00:29:39,,,,,,,,,,,,
09/03/2025 03:24,09/03/2025 03:28,GOLD#,Buy,3540.48000,3538.68000,0.0000,0.0000,-180.0,-23.40,-0.66,"{68851881}                 [sl]",00:00:04:42,,,,,,,,,,,,
09/02/2025 10:14,09/02/2025 17:24,USDJPY,Buy,148.17000,147.96700,0.0000,0.0000,-20.3,-17.84,-0.50,"{68804250}                 [sl]",00:07:10:24,,,,,,,,,,,,
09/02/2025 10:24,09/02/2025 15:26,GBPUSD,Sell,1.34463,1.33566,0.0000,0.0000,89.7,116.61,3.40,"{68801372}                 [tp]",00:05:01:31,,,,,,,,,,,,
09/02/2025 11:05,09/02/2025 11:23,GBPUSD,Sell,1.33903,1.34214,0.0000,0.0000,-31.1,-40.43,-1.16,"{68803010}                 [sl]",00:00:18:18,,,,,,,,,,,,
09/02/2025 11:07,09/02/2025 11:14,USDJPY,Buy,148.76200,148.56500,0.0000,0.0000,-19.7,-17.24,-0.49,"{68814414}                 [sl]",00:00:07:04,,,,,,,,,,,,
09/02/2025 04:14,09/02/2025 04:46,GOLD#,Buy,3489.70000,3504.70000,0.0000,0.0000,1500.0,195.00,5.92,"{68802794}                 [tp]",00:00:31:39,,,,,,,,,,,,
09/01/2025 04:58,09/01/2025 05:08,GOLD#,Buy,3453.77000,3468.92000,0.0000,0.0000,1515.0,196.95,6.36,"{68772000}                 [tp]",00:00:10:05,,,,,,,,,,,,
08/29/2025 17:32,08/29/2025 17:35,GOLD#,Buy,3438.88000,3436.86000,0.0000,0.0000,-202.0,-26.26,-0.84,"{68756287}                 [sl]",00:00:03:06,,,,,,,,,,,,
08/29/2025 16:38,08/29/2025 17:31,GOLD#,Buy,3423.05000,3437.96000,0.0000,0.0000,1491.0,193.83,6.62,"{68736244}                 [tp]",00:00:52:52,,,,,,,,,,,,
08/28/2025 13:27,08/28/2025 16:07,USDJPY,Sell,146.99100,147.19300,0.0000,0.0000,-20.2,-17.84,-0.61,"{68704473}                 [sl]",00:02:40:04,,,,,,,,,,,,
08/28/2025 14:30,08/28/2025 15:31,GOLD#,Buy,3404.73000,3402.77000,0.0000,0.0000,-196.0,-25.48,-0.86,"{68704481}                 [sl]",00:01:00:58,,,,,,,,,,,,
08/28/2025 15:09,08/28/2025 15:12,GOLD#,Buy,3408.49000,3406.45000,0.0000,0.0000,-204.0,-26.52,-0.88,"{68715916}                 [sl]",00:00:02:50,,,,,,,,,,,,
08/27/2025 19:34,08/28/2025 03:57,GOLD#,Buy,3394.11000,3392.05000,0.0000,0.0000,-206.0,-26.78,-0.89,"{68675299}                 [sl]",00:08:23:18,,,,,,,,,,,,
08/28/2025 02:06,08/28/2025 02:49,GOLD#,Buy,3398.84000,3396.74000,0.0000,0.0000,-210.0,-27.30,-0.89,"{68704472}                 [sl]",00:00:42:44,,,,,,,,,,,,
08/27/2025 07:19,08/27/2025 09:24,USDJPY,Buy,147.93200,147.72400,0.0000,0.0000,-20.8,-18.30,-0.60,"{68675303}                 [sl]",00:02:04:59,,,,,,,,,,,,
08/26/2025 03:23,08/26/2025 03:25,GOLD#,Buy,3378.69000,3376.54000,0.0000,0.0000,-215.0,-27.95,-0.90,"{68643090}                 [sl]",00:00:02:14,,,,,,,,,,,,
08/22/2025 17:47,08/22/2025 17:48,GOLD#,Buy,3375.70000,3372.62000,0.0000,0.0000,-308.0,-40.04,-1.28,"{68594356}                 [sl]",00:00:00:41,,,,,,,,,,,,
08/22/2025 17:10,08/22/2025 17:35,GOLD#,Buy,3358.25000,3373.41000,0.0000,0.0000,1516.0,197.08,6.70,"{68590528}                 [tp]",00:00:24:58,,,,,,,,,,,,
08/22/2025 17:19,08/22/2025 17:22,USDJPY,Sell,146.87100,147.07800,0.0000,0.0000,-20.7,-18.30,-0.62,"{68590188}                 [sl]",00:00:02:38,,,,,,,,,,,,
08/22/2025 17:01,08/22/2025 17:18,GOLD#,Buy,3347.85000,3363.90000,0.0000,0.0000,1605.0,208.65,7.58,"{68570972}                 [tp]",00:00:17:20,,,,,,,,,,,,
08/21/2025 17:23,08/22/2025 17:00,USDJPY,Buy,148.10400,147.87900,0.0000,0.0000,-22.5,-19.78,-0.71,"{68539525}                 [sl]",00:23:36:38,66.7,15h 44m,188.9,2.12,60.6,53.328,-128.3,-112.90400000000001,32.1,56.0,-83.10,-73.13
08/22/2025 15:12,08/22/2025 15:15,GOLD#,Sell,3325.24000,3327.25000,0.0000,0.0000,-201.0,-26.13,-0.93,"{68573185}                 [sl]",00:00:03:53,,,,,,,,,,,,
08/20/2025 16:44,08/20/2025 16:46,GOLD#,Buy,3345.30000,3343.24000,0.0000,0.0000,-206.0,-26.78,-0.95,"{68525008}                 [sl]",00:00:02:24,,,,,,,,,,,,
08/19/2025 17:47,08/19/2025 17:48,GOLD#,Sell,3323.64000,3325.85000,0.0000,0.0000,-221.0,-28.73,-1.01,"{68477421}                 [sl]",00:00:00:57,,,,,,,,,,,,
08/19/2025 03:00,08/19/2025 03:07,GOLD#,Sell,3329.97000,3332.35000,0.0000,0.0000,-238.0,-30.94,-1.07,"{68477245}                 [sl]",00:00:06:56,,,,,,,,,,,,
08/18/2025 17:48,08/18/2025 18:46,USDJPY,Buy,147.95000,147.74900,0.0000,0.0000,-20.1,-17.69,-0.61,"{68447022}                 [sl]",00:00:58:00,,,,,,,,,,,,
08/18/2025 06:37,08/18/2025 06:58,GOLD#,Buy,3348.63000,3346.66000,0.0000,0.0000,-197.0,-25.61,-0.87,"{68449357}                 [sl]",00:00:20:28,,,,,,,,,,,,
08/18/2025 02:16,08/18/2025 03:09,GOLD#,Sell,3329.25000,3331.91000,0.0000,0.0000,-266.0,-34.58,-1.17,"{68447034}                 [sl]",00:00:52:45,,,,,,,,,,,,
08/14/2025 19:16,08/14/2025 19:19,GOLD#,Sell,3331.17000,3333.21000,0.0000,0.0000,-204.0,-26.52,-0.89,"{68404457}                 [sl]",00:00:03:11,,,,,,,,,,,,
08/14/2025 03:46,08/14/2025 15:30,USDJPY,Sell,146.69600,146.90500,0.0000,0.0000,-20.9,-18.49,-0.61,"{68371158}                 [sl]",00:11:44:06,,,,,,,,,,,,
08/14/2025 03:55,08/14/2025 15:30,USDJPY,Sell,146.62200,146.82300,0.0000,0.0000,-20.1,-17.80,-0.59,"{68371160}                 [sl]",00:11:34:45,,,,,,,,,,,,
08/14/2025 03:22,08/14/2025 04:00,GOLD#,Buy,3370.79000,3368.62000,0.0000,0.0000,-217.0,-28.21,-0.92,"{68371665}                 [sl]",00:00:37:15,,,,,,,,,,,,
08/13/2025 10:13,08/13/2025 10:15,GOLD#,Buy,3359.02000,3356.95000,0.0000,0.0000,-207.0,-26.91,-0.87,"{68338135}                 [sl]",00:00:02:22,,,,,,,,,,,,
08/11/2025 14:32,08/11/2025 14:33,GOLD#,Sell,3349.85000,3351.88000,0.0000,0.0000,-203.0,-26.39,-0.85,"{68268704}                 [sl]",00:00:00:59,,,,,,,,,,,,
08/11/2025 10:47,08/11/2025 10:51,GOLD#,Sell,3358.22000,3360.32000,0.0000,0.0000,-210.0,-27.30,-0.87,"{68264815}                 [sl]",00:00:03:57,,,,,,,,,,,,
08/11/2025 04:07,08/11/2025 04:51,GOLD#,Sell,3376.59000,3378.81000,0.0000,0.0000,-222.0,-28.86,-0.91,"{68253903}                 [sl]",00:00:44:41,,,,,,,,,,,,
08/08/2025 15:16,08/08/2025 15:37,USDJPY,Buy,147.88200,147.66800,0.0000,0.0000,-21.4,-18.84,-0.59,"{68196270}                 [sl]",00:00:20:54,,,,,,,,,,,,
08/08/2025 03:35,08/08/2025 03:37,GOLD#,Sell,3390.49000,3392.53000,0.0000,0.0000,-204.0,-26.52,-0.83,"{68193333}                 [sl]",00:00:02:07,,,,,,,,,,,,
08/07/2025 10:25,08/07/2025 11:05,GOLD#,Buy,3390.43000,3388.33000,0.0000,0.0000,-210.0,-27.30,-0.84,"{68149548}                 [sl]",00:00:40:30,,,,,,,,,,,,
08/05/2025 17:51,08/05/2025 18:33,GOLD#,Buy,3385.24000,3383.24000,0.0000,0.0000,-200.0,-26.00,-0.80,"{68078865}                 [sl]",00:00:42:40,,,,,,,,,,,,
08/04/2025 14:51,08/04/2025 15:20,GOLD#,Buy,3368.68000,3366.74000,0.0000,0.0000,-194.0,-25.22,-0.77,"{68045302}                 [sl]",00:00:28:52,,,,,,,,,,,,
08/01/2025 17:00,08/01/2025 17:06,USDJPY,Sell,147.81900,148.01000,0.0000,0.0000,-19.1,-16.78,-0.51,"{68019790}                 [sl]",00:00:06:45,,,,,,,,,,,,
08/01/2025 15:47,08/01/2025 15:47,GOLD#,Buy,3345.27000,3343.07000,0.0000,0.0000,-220.0,-28.60,-0.86,"{68017556}                 [sl]",00:00:00:08,,,,,,,,,,,,
08/01/2025 15:37,08/01/2025 15:39,GOLD#,Buy,3334.08000,3331.96000,0.0000,0.0000,-212.0,-27.56,-0.82,"{68015222}                 [sl]",00:00:01:33,,,,,,,,,,,,
08/01/2025 15:31,08/01/2025 15:34,GOLD#,Buy,3315.06000,3329.99000,0.0000,0.0000,1493.0,194.09,6.13,"{68013577}                 [tp]",00:00:03:34,,,,,,,,,,,,
08/01/2025 15:30,08/01/2025 15:30,GBPUSD,Sell,1.31397,1.31755,0.0000,0.0000,-35.8,-46.54,-1.45,"{67993104}                 [sl]",00:00:00:01,,,,,,,,,,,,
07/31/2025 16:43,08/01/2025 15:30,USDJPY,Buy,150.47100,150.08700,0.0000,0.0000,-38.4,-33.26,-1.02,"{67970923}                 [sl]",00:22:46:25,66.7,15h 11m,275.2,7.17,33.7,29.319000000000003,-241.5,-210.105,12.2,73.8,-72.10,-62.73
08/01/2025 02:19,08/01/2025 02:24,GOLD#,Sell,3288.92000,3291.00000,0.0000,0.0000,-208.0,-27.04,-0.83,"{67993502}                 [sl]",00:00:04:57,,,,,,,,,,,,
07/30/2025 21:50,07/31/2025 09:55,GBPUSD,Sell,1.32513,1.32808,0.0000,0.0000,-29.5,-38.35,-1.16,"{67916873}                 [sl]",00:12:05:04,,,,,,,,,,,,
07/30/2025 21:48,07/31/2025 04:59,USDJPY,Buy,149.17100,148.96900,0.0000,0.0000,-20.2,-17.63,-0.53,"{67917204}                 [sl]",00:07:11:16,,,,,,,,,,,,
07/30/2025 21:50,07/30/2025 21:51,GOLD#,Sell,3282.72000,3285.46000,0.0000,0.0000,-274.0,-35.62,-1.06,"{67945715}                 [sl]",00:00:00:48,,,,,,,,,,,,
07/30/2025 15:53,07/30/2025 21:10,USDJPY,Buy,148.79400,148.58500,0.0000,0.0000,-20.9,-18.29,-0.54,"{67917202}                 [sl]",00:05:17:15,,,,,,,,,,,,
07/30/2025 16:40,07/30/2025 17:36,USDJPY,Buy,149.07300,148.87100,0.0000,0.0000,-20.2,-17.64,-0.52,"{67917203}                 [sl]",00:00:56:34,,,,,,,,,,,,
07/28/2025 20:42,07/30/2025 16:58,GBPUSD,Sell,1.33644,1.32755,0.0000,0.0000,88.9,106.68,3.24,"{67849412}                 [tp]",01:20:16:14,91.0,1d 16h ,40.6,0.10,91.6,109.91999999999999,-8.7,-10.44,91.3,97.3,-2.70,-3.24
07/30/2025 16:33,07/30/2025 16:33,GOLD#,Sell,3301.53000,3304.20000,0.0000,0.0000,-267.0,-34.71,-1.04,"{67938286}                 [sl]",00:00:00:15,,,,,,,,,,,,
07/30/2025 12:57,07/30/2025 12:59,GOLD#,Buy,3334.01000,3331.80000,0.0000,0.0000,-221.0,-28.73,-0.86,"{67917205}                 [sl]",00:00:01:35,,,,,,,,,,,,
07/28/2025 16:53,07/28/2025 17:26,GOLD#,Sell,3309.11000,3312.13000,0.0000,0.0000,-302.0,-36.24,-1.07,"{67872221}                 [sl]",00:00:33:09,,,,,,,,,,,,
07/28/2025 16:47,07/28/2025 16:58,GOLD#,Sell,3319.41000,3304.18000,0.0000,0.0000,1523.0,182.76,5.69,"{67868695}                 [tp]",00:00:11:29,,,,,,,,,,,,
07/25/2025 11:19,07/25/2025 17:17,GOLD#,Sell,3350.58000,3336.23000,0.0000,0.0000,1435.0,172.20,5.67,"{67818776}                 [tp]",00:05:57:52,,,,,,,,,,,,
07/24/2025 04:12,07/24/2025 10:01,USDJPY,Sell,146.11500,146.31400,0.0000,0.0000,-19.9,-16.32,-0.53,"{67776238}                 [sl]",00:05:48:18,,,,,,,,,,,,
07/24/2025 05:13,07/24/2025 05:16,GOLD#,Sell,3381.28000,3383.58000,0.0000,0.0000,-230.0,-27.60,-0.90,"{67776237}                 [sl]",00:00:03:37,,,,,,,,,,,,
07/22/2025 15:11,07/24/2025 04:36,USDJPY,Sell,147.08400,145.88900,0.0000,0.0000,119.5,98.29,3.29,"{67701807}                 [tp]",01:13:24:18,100.0,1d 13h ,33.7,0.01,119.5,97.99,0.0,0.0,100.0,100.0,0.00,0.00
07/23/2025 19:21,07/23/2025 19:23,GOLD#,Sell,3383.13000,3385.46000,0.0000,0.0000,-233.0,-27.96,-0.93,"{67768901}                 [sl]",00:00:01:57,,,,,,,,,,,,
07/22/2025 15:47,07/23/2025 05:21,USDJPY,Sell,146.91500,147.12500,0.0000,0.0000,-21.0,-17.13,-0.57,"{67701808}                 [sl]",00:13:34:16,,,,,,,,,,,,
07/23/2025 02:14,07/23/2025 02:18,USDJPY,Sell,146.31400,146.51400,0.0000,0.0000,-20.0,-16.38,-0.54,"{67736959}                 [sl]",00:00:03:18,,,,,,,,,,,,
07/23/2025 02:13,07/23/2025 02:16,GOLD#,Buy,3433.42000,3431.33000,0.0000,0.0000,-209.0,-25.08,-0.82,"{67736961}                 [sl]",00:00:02:44,,,,,,,,,,,,
07/21/2025 17:25,07/21/2025 19:47,GOLD#,Buy,3396.88000,3394.69000,0.0000,0.0000,-219.0,-26.28,-0.85,"{67688349}                 [sl]",00:02:22:06,,,,,,,,,,,,
07/21/2025 17:33,07/21/2025 17:48,GOLD#,Buy,3399.97000,3397.87000,0.0000,0.0000,-210.0,-25.20,-0.81,"{67691282}                 [sl]",00:00:15:16,,,,,,,,,,,,
07/21/2025 16:46,07/21/2025 16:48,GOLD#,Buy,3393.37000,3391.31000,0.0000,0.0000,-206.0,-24.72,-0.79,"{67687455}                 [sl]",00:00:02:11,,,,,,,,,,,,
07/21/2025 15:02,07/21/2025 15:08,GOLD#,Buy,3377.13000,3375.12000,0.0000,0.0000,-201.0,-24.12,-0.76,"{67675091}                 [sl]",00:00:05:48,,,,,,,,,,,,
07/21/2025 08:11,07/21/2025 15:00,GOLD#,Buy,3362.01000,3376.21000,0.0000,0.0000,1420.0,170.40,5.68,"{67667706}                 [tp]",00:06:49:12,,,,,,,,,,,,
07/19/2025 14:50,,,Deposit,0.00000,0.00000,0.0000,0.0000,0.0,28.50,0,"EXP05-COD-BC 173305902",00:00:00:00,,,,,,,,,,,,
07/19/2025 14:50,,,Deposit,0.00000,0.00000,0.0000,0.0000,0.0,2971.50,0,"CD-COD-BC 173305902",00:00:00:00,,,,,,,,,,,,

